jacket saco
dismiss "poner de patitas en la calle"
"dodge the issue" "darle la vuelta"
"dodge the issue" "eludir el bulto"
"dodge the issue" "escurrir el bulto"
"dodge the issue" "evadir el tema"
"dodge the issue" "hacerse el sordo"
"dodge the issue" "huirle al bulto"
"dodge the issue" "lavarse las manos"
"dodge the issue" "zafar bulto"
"dodge the issue" zafarse
double-cross "estar bien con Dios y con el diablo"
double-cross "ser doble cara"
double-cross "tener dos caras"
"earn one's living" "buscarse la vida"
"earn one's living" "ganarse la vida"
"earn one's living" "seguir adelante"
"eat like a horse" "comer a dos carrillos"
"eat like a horse" "comer como cerdo"
"eat like a horse" "comer como chancho"
"eat like a horse" "comer como condenado"
"eat like a horse" "como barriga sin fondo"
"eat like a horse" hartar
"eat like a horse" "no para de comer"
"eat like a horse" "ser comelón"
"eat like a horse" "tener buen diente"
exaggerate "agrandar las cosas"
exaggerate exagerar
exaggerate "ir demasiado lejos"
exaggerate "ir muy lejos"
exaggerate "sacar de quicio"
"fall for it" "caer en la trampa"
"fall for it" "morder el anzuelo"
"fall for it" "tragar el anzuelo"
"fly off at a tangent" "dar vueltas"
"fly off at a tangent" "hacerse el tonto"
"fly off at a tangent" "irse por la tangente"
"fly off at a tangent" "irse por las ramas"
"fly off at a tangent" "salirse por la tangente"
"forget what one was about to say" "irse de la mente"
"forget what one was about to say" "irsele el avión"
"forget what one was about to say" "írsele el pájaro"
"forget what one was about to say" "irsele la idea"
"forget what one was about to say" "írsele la onda"
"foul one's own nest" "echarse tierra"
"foul one's own nest" "echarse tierra encima"
"foul one's own nest" "escupir al cielo"
"gather money for a party" "hacer una colecta"
"gather money for a party" "hacer una coperacha"
"gather money for a party" "hacer una vaca"
"gather money for a party" "hacer una vaquita"
"gather money for a party" "hacer vaquita"
"gather money for a party" "recolectar fondos"
"get drunk" "coger una turca"
"get drunk" embolarse
"get drunk" embriagarse
"get drunk" "pegarse una borrachera"
"get drunk" "ponerse a verga"
"get drunk" "ponerse hasta los queques"
"get into a fine mess" "meterse en camisa de once varas"
"get into a fine mess" "meterse en enredos"
"get into a fine mess" "meterse en relajos"
"get into a fine mess" "meterse en un berenjenal"
"get into a fine mess" "meterse en un lío"
"get it straight from the horse's mouth" "saber de buena fuente"
"get it straight from the horse's mouth" "saber de buena parte"
"get out of the way" "quitar de en medio"
"get out of the way" "quitar de encima"
"get out of the way" "quitar del camino"
"get out of the way" "quitar del medio"
"get paunch" "crecer la panza"
"get paunch" "echar barriga"
"get paunch" "echar panza"
"get paunch" engordarse
"get paunch" "estar barrigón"
"get paunch" "estar panzón"
"get soaked to the skin" empaparse
"get soaked to the skin" "mojarse hasta los huesos"
"get soaked to the skin" "quedar empapado"
"get soaked to the skin" "quedar hecho sopa"
"get to the point" "hablar claro"
"get to the point" "ir al grano"
"get to the point" "ir al punto"
"get to the point" "ir directo"
"get up on the wrong side of the bed" "estar de mal genio"
"get up on the wrong side of the bed" "levantarse con el pie izquierdo"
"get up on the wrong side of the bed" "levantarse de malas"
"get up on the wrong side of the bed" "levantarse del pie izquierdo"
"get up very early" "levantarse con las gallinas"
"get up very early" "levantarse de madrugada"
"get up very early" madrugar
"give someone the creeps" "dar miedo"
"give someone the creeps" "meter miedo"
"give someone the creeps" "ponérsele los pelos de punta"
"give up" "botar la toalla"
"give up" "darse por vencido"
"give up" rendirse
"give up" "tirar la toalla"
"go off" correrse
"go off" "hacerse humo"
"go off" huir
"go off" jalar
"go off" "patas para qué te quiero"
"go off" "poner los pies en polvorosa"
"go on the game" "darse a la mala vida"
"go on the game" "dedicarse a la vida alegre"
"go on the game" "echarse a la calle"
"go on the game" "echarse a perder"
"go on the game" "ser de la vida"
"go peddle your papers" "enviar a paseo"
"go peddle your papers" "mandar a freír espárragos"
"go peddle your papers" "mandar a la chingada"
"go peddle your papers" "mandar a la conchinchina"
"go peddle your papers" "mandar a la eme"
"go peddle your papers" "mandar a la mierda"
"go peddle your papers" "mandar a la porra"
"go peddle your papers" "mandar a la quinta mierda"
"go peddle your papers" "mandar al carajo"
"go peddle your papers" "mandar al demonio"
"go peddle your papers" "mandar al diablo"
"go peddle your papers" "mandar al infierno"
"go peddle your papers" "mandar al quinto infierno"
"go peddle your papers" "mandar de paseo"
"go through murder" "pasar las de caín"
"go through murder" "pasarla mal"
"go through murder" "vérselas negras"
"go to enormous expense" "botar la casa por la ventana"
"go to enormous expense" "echar la casa por la ventana"
"go to enormous expense" "tirar la casa por la ventana"
"have a hard time" "sudar la gota gorda"
"have a hard time" "sudar la gota gruesa"
"have a hard time" "sudar sangre"
"have a hard time" "trabajar como negro"
"have bats in the belfry" "andar mal de la azotea"
"have bats in the belfry" "andar mal de la cabeza"
"have bats in the belfry" "estar atolondrado"
"have bats in the belfry" "estar chiflado"
"have bats in the belfry" "patinarle el coco"
"have nothing to do with something" "no tener arte ni parte"
"have nothing to do with something" "no tener nada que ver"
"have nothing to do with something" "no tener vela en el entierro"
"have one's head screwed on right" "no pedir nada a nadie"
"have one's head screwed on right" "no ser cojo ni manco"
"have one's head screwed on right" "ser pilas"
"have pull" "estar bien agarrado"
"have pull" "estar bien parado"
"have pull" "estar enchufado"
"have pull" "tener ""pull"""
"have pull" "tener  padrino"
"have pull" "tener argolla"
"have pull" "tener conectes"
"have pull" "tener palanca"
"have pull" "tener un buen padrino"
"have serious consequences" "acabar mal"
"have serious consequences" "tener cola"
"have someone by the neck" "ser taimado"
"have someone by the neck" "tener agarrado de los huevos"
"have someone by the neck" "tener agarrado por el cuello"
"have someone by the neck" "tener comprado"
"have someone by the neck" "tenerlo del pescuezo"
"have the upper hand" "llevar la batuta"
"have the upper hand" "llevar la voz cantante"
"have the upper hand" "llevar las riendas"
"have the upper hand" "llevar los pantalones"
"have the upper hand" "tener la sartén por el mango"
"have the upper hand" "tener voz y voto"
"have to do with" "tener que ver con"
"hit the nail on the head" "dar en el clavo"
"hush up" "acabar con"
"hush up" cerrar
"hush up" "dar fin"
"hush up" "echarle tierra"
"keep one's mouth shut" "no abrir la boca"
"keep one's mouth shut" "no decir esta boca es mía"
"keep one's mouth shut" "no decir ni esta boca es mía"
"keep one's mouth shut" "no decir ni pío"
"keep one's mouth shut" "no decir palabra"
"keep someone in line" "guardar las distancias"
"keep someone in line" "mantener a raya"
"keep someone in line" "poner a raya"
"keep someone in line" "tener a mecate corto"
"keep someone in line" "tener a raya"
"kick the bucket" "colgar los tenis"
"kick the bucket" "estirar la pata"
"kick the bucket" "irse al otro barrio"
"kick the bucket" "irse al otro mundo"
"kick the bucket" "irse con San Pedro"
"kick the bucket" "no contar el cuento"
"kick the bucket" palmar
"kick the bucket" palmarla
"kick up a row" "armar tremendo lío"
"kick up a row" "armar un despelote"
"kick up a row" "armar un escándalo"
"kick up a row" "armar un relajo"
"kick up a row" "armar un san quintín"
"kick up a row" "armar un zaperoco"
"kick up a row" "armar una buena"
"kick up a row" "armarse la de dios es cristo"
"kick up a row" "armarse la de san quintín"
"kick up a row" "formar  la de san Quintín"
"kick up a row" "haber una buena"
"kick up a row" "hacer un alboroto"
"kick up a row" "hacer un relajo"
"kill hunger" "calmar el hambre"
"kill hunger" "matar el hambre"
"kill time" "hacer tiempo"
"kill time" "matar el tiempo"
"kill two birds with one stone" "matar dos pájaros de un tiro"
"know where the shoe pinches" "conocer su lado flaco"
"know where the shoe pinches" "saber dónde le aprieta el zapato"
"lead a fast life" "andar  de farra"
"lead a fast life" "andar  de parranda"
"lead a fast life" "andar de fiesta"
"lead a fast life" "irse de rumba"
"leave no stone unturned" "hacer hasta lo imposible"
"leave no stone unturned" "hacer lo imposible"
"leave no stone unturned" "mover cielo y tierra"
"leave no stone unturned" "mover cielo, mar y tierra"
"leave no stone unturned" "no dejar títere con cabeza"
"leave no stone unturned" "remover cielo y tierra"
"leave no stone unturned" "remover el cielo y la tierra"
"live on another" huevón
"live on another" "irse de arrimado"
"live on another" mantenido
"live on another" "ser un arrimado"
"live on another" "vivir a sus costillas"
"live on another" "vivir del cuento"
"look out of the corner of one's eye" "mirar con el rabillo del ojo"
"look out of the corner of one's eye" "mirar con el rabo del ojo"
"look out of the corner of one's eye" "mirar de reojo"
"look out of the corner of one's eye" "mirar por el rabillo del ojo"
"look out of the corner of one's eye" "ver de reojo"
"loosen one's tongue" "irse de la lengua"
"loosen one's tongue" "írsele la lengua"
"loosen one's tongue" "no tener pelos en la lengua"
"loosen one's tongue" "ser lengua larga"
"loosen one's tongue" "soltar la lengua"
"loosen one's tongue" "soltarse de la lengua"
"lose one's mind" "meter la pata"
"lose one's mind" "perder el control"
"lose one's mind" "perder la razón"
"lose one's mind" "perder los estribos"
"lose one's mind" enloquecer
"lose one's mind" "perder el juicio"
"lose one's mind" "perder la cabeza"
"make a mistake" "aguársele la fiesta"
"make a mistake" "calcular mal"
"make a mistake" fallar
"make a mistake" "meter las patas"
"make a mistake" pifiar
"make a mistake" regarla
"make advances to a woman" conquistarla
"make advances to a woman" "echar los perros"
"make advances to a woman" "echarle los perros"
"make advances to a woman" "endulzarle el oído"
"make advances to a woman" "tirar los perros"
"make advances to a woman" "tirarle rollo"
"make fly off the handle" "sacar de quicio"
"make fly off the handle" "sacar de sí"
"make fly off the handle" "sacar de sus cabales"
"make fly off the handle" "sacar de sus casillas"
"make great efforts to get something" "echar el hígado por la boca"
"make great efforts to get something" "echarle huevos"
"make great efforts to get something" "esforzarse a lo máximo"
"make great efforts to get something" "matarse por"
"make great efforts to get something" "romperse el lomo"
"make great efforts to get something" sacrificarse
"make great efforts to get something" "sudar la gota gorda"
"make one mistake after another" "no dar pie con bola"
"make one mistake after another" "no dar pie en bola"
"make one mistake after another" "no dar una"
"make one mistake after another" "salirle todo mal"
"make one's way through" "abrir camino"
"make one's way through" "abrir campo"
"make one's way through" "abrir paso"
"make one's way through" "dar paso"
"make trouble" "meter cizaña"
"make trouble" "sembrar cizaña"
"manage to" arreglárselas
"manage to" defenderse
"manage to" ingeniarselas
"manage to" "salir adelante"
miss "echar de menos"
miss extrañar
miss "hacerle falta"
"not be fit to a candle to" "no estar a la altura de"
"not be fit to a candle to" "no haber punto de comparación"
"not be fit to a candle to" "no llegarle  a la suela del zapato"
"not be fit to a candle to" "no llegarle al tobillo"
"not be fit to a candle to" "no llegarle ni a los talones"
"not to give a damn" "no importar un comino"
"not to give a damn" "no importarle ni madre"
"not to give a damn" "no importarle un pepino"
"not to give a damn" "no importarle un pito"
"not to give a damn" "no importarle un rábano"
"not to know the first thing" "no distinguir lo blanco de lo negro"
"not to know the first thing" "no saber cuántos son cinco"
"not to know the first thing" "no saber la o por lo redondo"
"not to know the first thing" "no saber nada"
"not to know the first thing" "no saber ni cómo se llama"
"not to know the first thing" "no saber ni donde está parado"
"not to know the first thing" "no sabre dónde tiene la cabeza"
"not to know the first thing" "ser un bruto"
"not to know which way to turn" "caérsele la cara de vergüenza"
"not to know which way to turn" "morir de vergüenza"
"not to know which way to turn" "no saber dónde meterse"
"not to know which way to turn" "querer que se lo trague la tierra"
"not to understand a word of it" "no saber ni jota"
"not to understand a word of it" "no saber ni papa"
"not to understand a word of it" "no tener ni idea"
"occur very frequently" "cosa de todos los días"
"occur very frequently" "de lo más normal"
"occur very frequently" "el pan nuestro de cada día"
oppose contradercirle
oppose "llevarle la contra"
oppose "llevarle la contraria"
"out of the frying pan and into the fire" "de mal en peor"
"out of the frying pan and into the fire" "estar salado"
"out of the frying pan and into the fire" "huir de las llamas para caer en las brasas"
"out of the frying pan and into the fire" "ir de guatemala a guatepeor"
"out of the frying pan and into the fire" "salir de guatemala y caer en guatepeor"
"out of the frying pan and into the fire" "salir de guatemala y entrar en guatepeor"
"pass by without stopping" "pasar de largo"
"pass by without stopping" "pasar de larguito"
"pass by without stopping" "seguir de largo"
"pay up" "aflojar el dinero"
"pay up" "aflojar la bolsa"
"pay up" botarse
"pay up" "soltar el dinero"
"play a dirty trick" "hacerle una hijueputada"
"play a dirty trick" "hacerle una jugarreta"
"play a dirty trick" "hacerle una mala jugada"
"play a dirty trick" "hacerle una mala pasada"
"play a dirty trick" "jugarle una mala pasada"
"prick up one's ears" "afinar el oído"
"prick up one's ears" "parar la oreja"
"prick up one's ears" "parar las antenas"
"prick up one's ears" "parar las orejas"
"prick up one's ears" "ser todo oídos"
"pull a fast one on somebody" "dar atole con el dedo"
"pull a fast one on somebody" "dar gato por liebre"
"pull a fast one on somebody" "darle atolillo con el dedo"
"pull a fast one on somebody" "hacer tonto"
"pull all one's eggs in one basket" "jugarse el todo por el todo"
"pull all one's eggs in one basket" "poner todos los huevos en una  canasta"
"pull someone's leg" burlarse
"pull someone's leg" "tomarle el pelo"
"pull someone's leg" vacilar
"pull the chestnuts out of fire" "echarle una mano"
"pull the chestnuts out of fire" "sacar las castañas del fuego"
"pull the chestnuts out of fire" "sacarle de aprietos"
"put one's finger on it" "dar en el blanco"
"put one's finger on it" "echar sal a la herida"
"put one's finger on it" "poner el dedo en la llaga"
"put one's finger on it" "tocar en la herida"
"put one's foot down" cortarle
"put one's foot down" frenarle
"put one's foot down" "pararlo en seco"
"put one's foot in it" cagarla
"put one's foot in it" "meter la pata"
"put one's foot in it" "meter las de andar"
"put one's foot in it" "meter las patas"
"put one's foot in it" regarla
"put someone on the carpet" "darle un sermón"
"put someone on the carpet" "halar las orejas"
"put someone on the carpet" "leer la cartilla"
"put someone on the carpet" "poner en orden"
"put someone on the carpet" putearle
"put someone on the carpet" reprenderlo
"put the cart before the horse" "empezar de atrás para adelante"
"put the cart before the horse" "hacer las cosas al revés"
"put the cart before the horse" "poner la carreta delante de los bueyes"
"put the cart before the horse" "ponerse el zapato antes del calcetín"
"rack one's brains" "darle vueltas a la cabeza"
"rack one's brains" "quebrarse la cabeza"
"rack one's brains" "romperse la cabeza"
"rain bucketsful" "caer un aguacero"
"rain bucketsful" "llover a cántaros"
"rain bucketsful" "llover torrencialmente"
realize "caer en  cuenta"
realize "darse cuenta"
realize "echar de ver"
"remain an old maid" "quedarse para vestir santos"
"remain an old maid" "quedarse solterona"
"remain an old maid" "ser quedada"
"run away" "hacerse humo"
"run away" largarse
"run away" "poner pies en polvorosa"
"run away" "poner tierra  por medio"
"run away" "salir paticas pa' qué te quiero"
"run away" "salir volando"
"run like a hare" "correr como alma que lleva el diablo"
"run like a hare" "correr como una gacela"
"run like a hare" "correr rapidísimo"
"run smoothly" "andar bien"
"run smoothly" "ir de maravilla"
"run smoothly" "ir sobre ruedas"
"run smoothly" "ir viento en popa"
"run smoothly" "ir viento en popa y a toda vela"
"run smoothly" "marchar sobre ruedas"
"run someone down" "mandarlo al diablo"
"run someone down" "poner como un trapo"
"run the risk" "arriesgarlo todo"
"run the risk" "dar el todo por el todo"
"run the risk" "poner todos los huevos en la misma canasta"
"run the risk" "tirar el último cartucho"
"say to oneself" "decir a sí mismo"
"say to oneself" "decir para sus adentros"
"say to oneself" decirse
"sell a pig in a poke" "dar gato por liebre"
"set the table" "poner la mesa"
"show off" creérsela
"show off" "darse aires"
"show off" "darse importancia"
"show one's true colors" "hacerse ver"
"show one's true colors" "sacar las uñas"
"show one's true colors" "sacar los dientes"
"sit on the fence" "estar entre camagua y elote"
"sit on the fence" "estar entre dos aguas"
"sit on the fence" "nadar entre dos aguas"
"sit on the fence" "no saber qué hacer"
"sit on the fence" "verse entre la espada y la pared"
"sleep on it" "consultar con la almohada"
"sleep on it" "consultarlo con la almohada"
"sleep on it" "pensarlo bien"
soft-soap cepillarle
soft-soap "endulzarle el oído"
soft-soap "hacerle la corte"
soft-soap "sobarle el lomo"
spy espiar
spy "ponerle ojo"
spy "seguir la pista"
"stand someone" "caerle pesado"
"stand someone" "no poder aguantar a alguien"
"stand someone" "no poder tragar a alguien"
"stand someone" "no poder ver"
"stand someone" "no poder ver ni en pintura"
"stand someone" "no poderlo ni ver"
"stick one's nose in other's business" entrometerse
"stick one's nose in other's business" "meter cuchara"
"stick one's nose in other's business" "meter la cuchara"
"stick one's nose in other's business" "meter la nariz"
"stick one's nose in other's business" "meterse donde nadie lo llama"
"stick one's nose in other's business" "ser metiche"
"stick one's nose in other's business" "ser metido"
"suffer from a hangover" "andar de goma"
"suffer from a hangover" "estar de goma"
"suffer from a hangover" "tener  resaca"
"swear a blue streak" "echar  sapos y culebras"
"swear a blue streak" "mandar a la mierda"
"take down a peg, to humble" "bajarle los humos"
"take down a peg, to humble" "hacer comer tierra"
"take down a peg, to humble" "hacer morder el polvo"
"take it lying down" "aguantar callado"
"take it lying down" "aguantar lo que venga"
"take the bull by the horns" "agarrar el toro por los cuernos"
"take to one's heels" "correr a toda velocidad"
"take to one's heels" "poner pies en polvorosa"
"talk turkey" "ander sin rodeos"
"talk turkey" "decir las cosas por su nombre"
"talk turkey" "hablar a calzón quitado"
"talk turkey" "hablar claro"
"talk turkey" "hablar de frente"
"talk turkey" "hablar sin pelos en la lengua"
"talk turkey" "llamar al pan, pan y al vino, vino"
"talk turkey" "llamar las cosas por su nombre"
"tod someone's footsteps" "irse de guinda"
"tod someone's footsteps" "no dejar ni a sol ni a sombra"
"tod someone's footsteps" "no dejar ni respirar"
"tod someone's footsteps" "no dejar ni un minuto"
"tod someone's footsteps" "no despegársela"
"tod someone's footsteps" "no perderle ni pie ni pisada"
"trap someone" "joderle la vida"
"trap someone" "poner trabas"
"trap someone" "ponerle en jaque"
"trap someone" "serrucharle el piso"
"try one's luck" "probar fortuna"
"try one's luck" "probar suerte"
"try to get blood from a turnip" "bajar cielo y tierra"
"try to get blood from a turnip" "pedir este mundo y el otro"
"try to get blood from a turnip" "pedir la luna y las estrellas"
"try to get blood from a turnip" "pedir peras al olmo"
"turn a blind eye" "hacer la vista gorda"
"turn a blind eye" "hacerse como si nada"
"turn a blind eye" "hacerse de la vista gorda"
"turn a blind eye" "hacerse el bobo"
"turn a blind eye" "hacerse el de a peso"
"turn a blind eye" "hacerse el de la vista gorda"
"turn a blind eye" "hacerse el disimulado"
"turn a blind eye" "hacerse el tonto"
"turn a deaf ear" "hacerse el desentendido"
"turn a deaf ear" "hacerse el loco"
"turn a deaf ear" "hacerse el sordo"
"turn a deaf ear" "hacerse el sueco"
"turn a deaf ear" "hacerse el tonto"
"turn a deaf ear" "hacerse turco"
"turn one's back on someone" "darle la espalda"
"turn one's back on someone" "no hacerle caso"
"turn out contrary to expectations" "cambiar la tortilla"
"turn out contrary to expectations" "dar la vuelta la tortilla"
"turn out contrary to expectations" "darse vuelta la tortilla"
"turn out contrary to expectations" "virar la tortilla"
"turn out contrary to expectations" "virarse la tortilla"
"turn something to one's advantage" aprovecharse
"turn something to one's advantage" "buscar su propio beneficio"
"turn something to one's advantage" "llevar el agua a su molino"
"wed after the woman has become pregnant" "casarse a huevo"
"wed after the woman has become pregnant" "casarse apurado"
"wed after the woman has become pregnant" "casarse obligado"
"wed after the woman has become pregnant" "casarse porque metió las patas"
"wed after the woman has become pregnant" "salir con su domingo siete"
wink "cerrar el ojo"
wink guiñar
wink "hacerle ojitos"
"wrap someone around one's little finger" "echarse a la bolsa"
"wrap someone around one's little finger" "echarse al bolsillo"
"wrap someone around one's little finger" "meterse en el bolsillo"
"wrap someone around one's little finger" "tenerles ganados"
"shrink back" achantarse
"shrink back" acobardarse
"shrink back" ahuevar
"shrink back" ahuevarse
"shrink back" rajarse
"shrink back" rendirse
fight agarrarse
fight pelear
fight "tener un agarrón"
"eat too much" atiborrarse
"eat too much" atorar
"eat too much" hartarse
"eat too much" llenarse
"get angry" enfadarse
"get angry" enojarse
"get angry" "estar molesto"
"get angry" "ponerse bravo"
"get angry" "ponerse como una víbora"
"get angry" "ponerse furioso"
"get angry" "ser molesto"
"get angry" sulfurarse
junk cachivaches
junk calaches
junk chécheres
junk chunches
junk mierdas
junk tiliches
drizzle garúa
drizzle garuba
drizzle llovizna
pseudo-rifined chabacán
pseudo-rifined cursi
sad acabado
sad achicopalado
sad acongojado
sad afligido
sad caído
sad decaído
sad deprimido
sad entristecido
sad "hecho polvo"
sad triste
sleep cabecear
sleep dormir
sleep dormirse
sleep "echar un pelón"
sleep "echar un pestañazo"
sleep "quedarse dormido"
vulture buitre
vulture zopilote
football fútbol
football futbol
forward delantero
"goal scorer" goleador
"center half" mediocampista
fullback defensa
goalkeeper portero
cheeks cachetes
cheeks mejillas
cheeks pómulos
"adam's apple" manzana
"adam's apple" manzanita
