jacket saco
"pull the chestnuts out of fire" "echarle una mano"
"pull the chestnuts out of fire" "pagar los platos rotos"
"pull the chestnuts out of fire" "sacarle de aprietos"
"put one's finger on it" "dar en el blanco"
"put one's finger on it" "poner el dedo en la llaga"
"put one's foot down" cortarle
"put one's foot down" frenarle
"put one's foot down" "pararle el carro"
"put one's foot down" "pararlo en seco"
"put one's foot down" "ponerle en cintura"
"put one's foot in it" cagarla
"put one's foot in it" "meter la pata"
"put one's foot in it" "meter las patas"
"put someone on the carpet" "darle un sermón"
"put someone on the carpet" "poner en orden"
"put someone on the carpet" putearle
"put someone on the carpet" reprenderlo
"put the cart before the horse" "empezar de atrás para adelante"
"put the cart before the horse" "hacer las cosas al revés"
"rack one's brains" "darle vueltas a la cabeza"
"rack one's brains" "partirse la cabeza"
"rack one's brains" "romperse la cabeza"
"rain bucketsful" "llover a cántaros"
"rain bucketsful" "llover torrencialmente"
realize "caer en  cuenta"
realize "darse cuenta"
"remain an old maid" "quedarse para vestir santos"
"remain an old maid" "quedarse solterona"
"run away" "hacerse humo"
"run away" largarse
"run away" "salir volando"
"run like a hare" "correr como alma que lleva el diablo"
"run like a hare" "correr rapidísimo"
"run smoothly" "andar bien"
"run smoothly" "ir de maravilla"
"run smoothly" "ir sobre ruedas"
"run smoothly" "ir viento en popa"
"run smoothly" "marchar sobre ruedas"
"run someone down" "mandarlo al diablo"
"run the risk" "arriesgarlo todo"
"run the risk" arriesgarse
"run the risk" "dar el todo por el todo"
"run the risk" "tirar el último cartucho"
"say to oneself" "decir a sí mismo"
"say to oneself" "decir entre sí"
"say to oneself" "decir para sí"
"say to oneself" "decir para sí mismo"
"say to oneself" "decir para sus adentros"
"say to oneself" decirse
"sell a pig in a poke" "dar gato por liebre"
"sell a pig in a poke" "pasar gato por liebre"
"set the table" "poner la mesa"
"show off" creérsela
"show off" "darse aires"
"show off" "darse de mucho"
"show off" "darse importancia"
"show off" "hacer alarde"
"show one's true colors" "hacerse ver"
"show one's true colors" "sacar las uñas"
"show one's true colors" "sacar los dientes"
"sit on the fence" "estar entre dos aguas"
"sit on the fence" "nadar entre dos aguas"
"sit on the fence" "no saber qué hacer"
"sit on the fence" "verse entre la espada y la pared"
"sleep on it" "consultar con la almohada"
"sleep on it" "consultarlo con la almohada"
"sleep on it" "pensarlo bien"
soft-soap cepillarle
soft-soap "chuparle las medias"
soft-soap "endulzarle el oído"
spy espiar
spy "ponerle ojo"
spy "seguir la pista"
"stand someone" "caerle pesado"
"stand someone" "no poder aguantar a alguien"
"stand someone" "no poder tragar a alguien"
"stand someone" "no poder ver ni en figuritas"
"stand someone" "no poder ver ni en pintura"
"stand someone" "no poder ver ni pintado"
"stand someone" "no poderlo ni ver"
"stand someone" "tenerle bronca"
"stand someone" "tenerle rabia"
"stick one's nose in other's business" entrometerse
"stick one's nose in other's business" "meter cuchara"
"stick one's nose in other's business" "meter la cuchara"
"stick one's nose in other's business" "meter la nariz"
"stick one's nose in other's business" "meterse donde nadie lo llama"
"stick one's nose in other's business" "ser metiche"
"stick one's nose in other's business" "ser metido"
"suffer from a hangover" "tener  resaca"
"swear a blue streak" "echar  sapos y culebras"
"swear a blue streak" "mandar a la mierda"
"take down a peg, to humble" "bajarle los humos"
"take down a peg, to humble" "hacer comer tierra"
"take it lying down" "aguantar callado"
"take it lying down" "aguantar de todo"
"take it lying down" "aguantar lo que venga"
"take the bull by the horns" "agarrar el toro por las astas"
"take the bull by the horns" "tomar el toro por las astas"
"take the intervening day off" "hacer puente"
"take to one's heels" "apretar los talones"
"take to one's heels" "correr a toda velocidad"
"talk turkey" "ander sin rodeos"
"talk turkey" "decir las cosas por su nombre"
"talk turkey" "hablar claro"
"talk turkey" "hablar de frente"
"talk turkey" "hablar sin pelos en la lengua"
"talk turkey" "llamar al pan, pan y al vino, vino"
"talk turkey" "llamar las cosas por su nombre"
"tod someone's footsteps" "no dejar ni a sol ni a sombra"
"tod someone's footsteps" "no dejar ni respirar"
"tod someone's footsteps" "no dejar ni un minuto"
"trap someone" acorralarle
"trap someone" "joderle la vida"
"trap someone" "poner trabas"
"trap someone" "serrucharle el piso"
"try one's luck" "probar fortuna"
"try one's luck" "probar la suerte"
"try one's luck" "probar suerte"
"try to get blood from a turnip" "bajar cielo y tierra"
"try to get blood from a turnip" "pedir la luna y las estrellas"
"try to get blood from a turnip" "pedir peras al olmo"
"turn a blind eye" "hacer la vista gorda"
"turn a blind eye" "hacerse como si nada"
"turn a blind eye" "hacerse de la vista gorda"
"turn a blind eye" "hacerse el bobo"
"turn a blind eye" "hacerse el de la vista gorda"
"turn a blind eye" "hacerse el tonto"
"turn a deaf ear" "hacerse el chancho rengo"
"turn a deaf ear" "hacerse el desentendido"
"turn a deaf ear" "hacerse el sordo"
"turn a deaf ear" "hacerse el tonto"
"turn one's back on someone" "darle la espalda"
"turn one's back on someone" "hacerse el desconocido"
"turn one's back on someone" "no hacerle caso"
"turn one's back on someone" "volverle la espalda"
"turn out contrary to expectations" "dar la vuelta la tortilla"
"turn out contrary to expectations" "darse vuelta la tortilla"
"turn something to one's advantage" aprovecharse
"turn something to one's advantage" "buscar su propio beneficio"
"turn something to one's advantage" "llevar el agua a su molino"
"wed after the woman has become pregnant" "casarse apurado"
"wed after the woman has become pregnant" "casarse de apuro"
"wed after the woman has become pregnant" "casarse obligado"
"wed after the woman has become pregnant" "casarse porque metió las patas"
wink guiñar
wink "hacerle ojitos"
"wrap someone around one's little finger" "meterse en el bolsillo"
"wrap someone around one's little finger" "tenerles ganados"
"shrink back" achicarse
"shrink back" acobardarse
"shrink back" rendirse
fight agarrarse
fight enfrentarse
fight pelear
fight "tener un agarrón"
"eat too much" empacharse
"eat too much" hartarse
"eat too much" llenarse
"get angry" enojarse
"get angry" "estar molesto"
"get angry" "ponerse furioso"
"get angry" sulfurarse
junk cachivaches
junk chatarra
junk chucherías
drizzle garúa
drizzle llovizna
pseudo-rifined cursi
pseudo-rifined ordinario
sad angustiado
sad apenado
sad caído
sad decaído
sad deprimido
sad estiesado
sad triste
sleep "cerrársele los ojos"
sleep "dar cabezazos"
sleep dormir
sleep dormirse
sleep "quedarse dormido"
vulture buitre
vulture urubú
football fútbol
forward delantero
"goal scorer" goleador
"center half" mediocampista
fullback defensa
goalkeeper arquero
cheeks cachetes
cheeks mejillas
cheeks pómulos
"adam's apple" manzana
"adam's apple" manzanita
